"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"랜드로버 디스커버리 스포츠 2세대(20년~현재) 가솔린 2000cc P250 SE",3322,116무3800,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510280086/AT1761702941779k0_M.jpg,32749,3510,"랜드로버 디스커버리 스포츠 2세대(20년~현재) 가솔린 2000cc P250 SE",기타,2023,"오토허브 경매장",,AB
"현대 엑센트(신형) (10년~현재) 디젤 1.6 VGT 모던",3323,58저2744,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511170164/AT176336729402242_M.jpg,313026,140,"현대 엑센트(신형) (10년~현재) 디젤 1.6 VGT 모던",흰색,2014,"오토허브 경매장",,BC
"푸조 2008 1.6 e-Hdi",3324,69누0735,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511250027/AT176405376755166_M.jpg,228734,190,"푸조 2008 1.6 e-Hdi",기타,2015,"오토허브 경매장",,BC
"르노삼성 New QM5 (11년~14년) 가솔린 2WD 2.0 LE",3325,48오8432,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511030068/AT176215392757202_M.jpg,84692,360,"르노삼성 New QM5 (11년~14년) 가솔린 2WD 2.0 LE",흰색,2014,"오토허브 경매장",,BC
"기아 뉴 쏘렌토 R (12년~14년) 디젤 2.0 2WD 트렌디",3326,22루6402,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511070146/AT17624943457162j_M.jpg,248207,525,"기아 뉴 쏘렌토 R (12년~14년) 디젤 2.0 2WD 트렌디",흰색,2014,"오토허브 경매장",,BB
"기아 포르테 쿱 (09년~13년) 1.6 고급 레드프리엄",3327,59수7610,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510230183/AT176119967631089_M.jpg,192496,170,"기아 포르테 쿱 (09년~13년) 1.6 고급 레드프리엄",흰색,2010,"오토허브 경매장",,DD
"기아 쏘렌토 4세대 (20년~현재) 디젤 2200cc (2.2 4WD) 노블레스",3328,157허2784,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511050047/AT17623178109108g_M.jpg,118601,2710,"기아 쏘렌토 4세대 (20년~현재) 디젤 2200cc (2.2 4WD) 노블레스",검정,2021,"오토허브 경매장",,AC
"현대 더 뉴 팰리세이드 디젤 2.2 2WD 캘리그래피",3329,243로1821,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511140037/AT1763093136623ov_M.jpg,32071,4050,"현대 더 뉴 팰리세이드 디젤 2.2 2WD 캘리그래피",기타,2023,"오토허브 경매장",,AA
"재규어 New XF 2.2D 럭셔리 X250 (11년~현재)",3330,148모9645,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510300175/AT1761802720758d2_M.jpg,169294,430,"재규어 New XF 2.2D 럭셔리 X250 (11년~현재)",기타,2015,"오토허브 경매장",,AB
"쌍용 티볼리 (15년~현재) 디젤 2WD VX",3331,37러0551,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511200302/AT176368672489557_M.jpg,56436,640,"쌍용 티볼리 (15년~현재) 디젤 2WD VX",흰색,2016,"오토허브 경매장",,BC
"현대 제네시스 (08년~13년) BH330 럭셔리 기본형",3332,123수5836,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511110172/AT176290844434776_M.jpg,201219,210,"현대 제네시스 (08년~13년) BH330 럭셔리 기본형",검정,2011,"오토허브 경매장",,BC
"기아 쏘렌토 4세대 (20년~현재) 가솔린+전기 1600cc (HEV 1.6 4WD) 프레스티지",3333,220호3686,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510280181/AT1761700806770j7_M.jpg,96844,2740,"기아 쏘렌토 4세대 (20년~현재) 가솔린+전기 1600cc (HEV 1.6 4WD) 프레스티지",검정,2023,"오토허브 경매장",,CB
"현대 그랜드 스타렉스 (07년~현재) 11인승 웨건 HVX 4WD 리무진 VIP PACK",3334,74머1730,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511190104/AT1763598581429jp_M.jpg,204893,770,"현대 그랜드 스타렉스 (07년~현재) 11인승 웨건 HVX 4WD 리무진 VIP PACK",검정,2012,"오토허브 경매장",,BD
"쌍용 G4 렉스턴 (17년~현재) 2.2 4WD 유라시아 에디션",3335,49어3933,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511110032/AT176283367249841_M.jpg,234575,800,"쌍용 G4 렉스턴 (17년~현재) 2.2 4WD 유라시아 에디션",검정,2018,"오토허브 경매장",,BC
"제네시스 G80 (RG3)(20년~현재) 가솔린 2WD 2.5 터보",3336,122하7986,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511070140/AT1762492314758k7_M.jpg,104733,2750,"제네시스 G80 (RG3)(20년~현재) 가솔린 2WD 2.5 터보",검정,2022,"오토허브 경매장",,CC
"기아 카니발 4세대(20년~현재) 디젤 2200cc 9인승 시그니처",3337,167하8851,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510100133/AT176031882551997_M.jpg,149507,3150,"기아 카니발 4세대(20년~현재) 디젤 2200cc 9인승 시그니처",검정,2021,"오토허브 경매장",,BA
"캐딜락 에스컬레이드 6.2 4세대(15년~현재)",3338,119로9200,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511060178/AT176240870614712_M.jpg,130779,3150,"캐딜락 에스컬레이드 6.2 4세대(15년~현재)",검정,2020,"오토허브 경매장",,AC
"기아 더 뉴 모닝 (15년~16년) 디럭스",3297,67저1371,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511210046/AT1763708199377d3_M.jpg,75341,250,"기아 더 뉴 모닝 (15년~16년) 디럭스",기타,2016,"오토허브 경매장",,CB
"현대 NF 쏘나타 트랜스폼 (07년~12년) N20 트랜스폼  기본형",3298,09보3753,수동,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510290119/AT176178674380692_M.jpg,194142,90,"현대 NF 쏘나타 트랜스폼 (07년~12년) N20 트랜스폼  기본형",검정,2008,"오토허브 경매장",,BC
"링컨 에비에이터 2세대(19년~현재) 가솔린 4WD 3.0 리저브 AWD",3299,106고2313,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511130488/AT1763017063772c5_M.jpg,49486,3820,"링컨 에비에이터 2세대(19년~현재) 가솔린 4WD 3.0 리저브 AWD",기타,2021,"오토허브 경매장",,BB
"아우디 NEW A4(05~16년) 2.0 TDI B8 (08년~14년)",3300,36소5390,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511200323/AT176368638320398_M.jpg,170338,260,"아우디 NEW A4(05~16년) 2.0 TDI B8 (08년~14년)",흰색,2012,"오토허브 경매장",,BC
"현대 올 뉴 투싼 (15년~20년) 디젤 2.0 4WD 스마트",3301,26서8529,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510290077/AT176171678929898_M.jpg,92116,1090,"현대 올 뉴 투싼 (15년~20년) 디젤 2.0 4WD 스마트",은색,2018,"오토허브 경매장",,BC
"현대 쏘나타 디 엣지(DN8)(23년~현재) LPG 2000cc 비즈니스1(렌터카용)",3302,243두8403,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511150004/AT1763352583949n2_M.jpg,1498,2130,"현대 쏘나타 디 엣지(DN8)(23년~현재) LPG 2000cc 비즈니스1(렌터카용)",기타,2024,"오토허브 경매장",,AB
"쌍용 렉스턴 스포츠 칸 디젤 2.2 2WD 파이오니어 X",3303,81오6091,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511190062/AT1763532939685ap_M.jpg,273153,1025,"쌍용 렉스턴 스포츠 칸 디젤 2.2 2WD 파이오니어 X",기타,2019,"오토허브 경매장",,BD
"BMW 7시리즈 (G11)(15년~현재) 가솔린 4WD 750Li xDrive",3304,36저0960,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510200001/AT176109309912963_M.jpg,252073,1450,"BMW 7시리즈 (G11)(15년~현재) 가솔린 4WD 750Li xDrive",기타,2016,"오토허브 경매장",,BC
"현대 쏘나타 디 엣지(DN8)(23년~현재) LPG 2000cc 비즈니스1(렌터카용)",3305,389주6933,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511170070/AT176335529669141_M.jpg,36853,2130,"현대 쏘나타 디 엣지(DN8)(23년~현재) LPG 2000cc 비즈니스1(렌터카용)",기타,2024,"오토허브 경매장",,AC
"르노삼성 뉴 제너레이션 SM3 (05년~11년) CE 프리미엄",3306,14서5385,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511180123/AT1763519102952rn_M.jpg,90863,200,"르노삼성 뉴 제너레이션 SM3 (05년~11년) CE 프리미엄",기타,2010,"오토허브 경매장",,BC
"현대 쏘나타 디 엣지(DN8)(23년~현재) LPG 2000cc 비즈니스1(렌터카용)",3308,243두8431,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511170060/AT17633551613192t_M.jpg,36344,2110,"현대 쏘나타 디 엣지(DN8)(23년~현재) LPG 2000cc 비즈니스1(렌터카용)",기타,2024,"오토허브 경매장",,AB
"현대 싼타페(DM) (12년~15년) 2WD (2.0 e-VGT) 프리미엄",3309,57두5140,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511190094/AT1763597738514i1_M.jpg,145296,480,"현대 싼타페(DM) (12년~15년) 2WD (2.0 e-VGT) 프리미엄",흰색,2013,"오토허브 경매장",,CB
"현대 아반떼 AD (15년~18년) 1.6 GDI 밸류 플러스",3310,65도2803,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511030124/AT1762147053747f6_M.jpg,196664,600,"현대 아반떼 AD (15년~18년) 1.6 GDI 밸류 플러스",기타,2018,"오토허브 경매장",,BC
"현대 쏘나타 디 엣지(DN8)(23년~현재) LPG 2000cc 비즈니스1(렌터카용)",3311,243두8407,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511150016/AT176334186193193_M.jpg,33289,2130,"현대 쏘나타 디 엣지(DN8)(23년~현재) LPG 2000cc 비즈니스1(렌터카용)",기타,2024,"오토허브 경매장",,AB
"현대 아반떼 MD (10년~13년) M16 GDI 디럭스",3312,19조2767,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511190052/AT176352818580186_M.jpg,189207,220,"현대 아반떼 MD (10년~13년) M16 GDI 디럭스",흰색,2011,"오토허브 경매장",,BC
"BMW 4시리즈 428i M 스포츠 컨버터블 F33 (14년~현재)",3313,102어2390,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511030004/AT1762155226801v7_M.jpg,107828,1630,"BMW 4시리즈 428i M 스포츠 컨버터블 F33 (14년~현재)",흰색,2017,"오토허브 경매장",,BB
"기아 All New 모닝 (11년~15년) 가솔린 1000cc 디럭스 스페셜",3314,18더3685,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511140190/AT176334093467594_M.jpg,168184,200,"기아 All New 모닝 (11년~15년) 가솔린 1000cc 디럭스 스페셜",기타,2012,"오토허브 경매장",,BD
"기아 모하비 더 마스터(19년~현재) 디젤 3.0 4WD 5인승 마스터즈",3315,157하8113,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511040087/AT176223429431347_M.jpg,111230,2760,"기아 모하비 더 마스터(19년~현재) 디젤 3.0 4WD 5인승 마스터즈",흰색,2021,"오토허브 경매장",,AB
"현대 더 뉴 그랜드 스타렉스 어린이 보호차 15인승 디젤 스마트 2WD",3316,75무1252,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510300176/AT1762222515871fb_M.jpg,71519,1470,"현대 더 뉴 그랜드 스타렉스 어린이 보호차 15인승 디젤 스마트 2WD",기타,2021,"오토허브 경매장",,CC
"르노삼성 QM6(17년~현재) 가솔린 2WD RE 시그니쳐",3276,106서4971,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511210164/AT17639474318666h_M.jpg,54646,1360,"르노삼성 QM6(17년~현재) 가솔린 2WD RE 시그니쳐",검정,2019,"오토허브 경매장",,BB
"BMW 5시리즈 (G30) 디젤 2WD 520d 럭셔리 플러스",3277,243두8427,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511010006/AT1762136473066a2_M.jpg,133709,2100,"BMW 5시리즈 (G30) 디젤 2WD 520d 럭셔리 플러스",흰색,2020,"오토허브 경매장",,BB
"기아 올 뉴 K3(18년~현재) 가솔린 1600cc 럭셔리",3278,383로6932,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511100068/AT17627503133737p_M.jpg,134632,810,"기아 올 뉴 K3(18년~현재) 가솔린 1600cc 럭셔리",기타,2019,"오토허브 경매장",,BD
"제네시스 GV80 (20년~현재) 2.5 T AWD",3279,157호2573,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511100183/AT17627606098848z_M.jpg,62402,5690,"제네시스 GV80 (20년~현재) 2.5 T AWD",흰색,2021,"오토허브 경매장",,AB
"르노삼성 XM3 (20년~현재) 가솔린 1600cc 1.6 GTe RE",3280,194하1785,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510210085/AT176102547374479_M.jpg,96225,1155,"르노삼성 XM3 (20년~현재) 가솔린 1600cc 1.6 GTe RE",흰색,2023,"오토허브 경매장",,CC
"기아 쏘렌토 4세대 (20년~현재) 가솔린 2.5T 2WD 프레스티지",3281,152너7873,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511170067/AT176336401977538_M.jpg,101968,2430,"기아 쏘렌토 4세대 (20년~현재) 가솔린 2.5T 2WD 프레스티지",흰색,2021,"오토허브 경매장",,BB
"현대 더뉴 싼타페(20년~현재) 디젤 2.2 4WD 익스클루시브",3282,194호9061,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511240225/AT1764047885767w9_M.jpg,48024,2950,"현대 더뉴 싼타페(20년~현재) 디젤 2.2 4WD 익스클루시브",기타,2023,"오토허브 경매장",,CB
"현대 쏘나타(DN8) (19년~현재) 가솔린 2.0 모던",3283,194호4792,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510210059/AT176109753840863_M.jpg,94301,1380,"현대 쏘나타(DN8) (19년~현재) 가솔린 2.0 모던",흰색,2022,"오토허브 경매장",,CB
"기아 카니발 4세대(20년~현재) 가솔린 3500cc 가솔린 4인승 하이리무진 시그니처",3284,281노9755,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511170077/AT17633526728715y_M.jpg,140780,3170,"기아 카니발 4세대(20년~현재) 가솔린 3500cc 가솔린 4인승 하이리무진 시그니처",검정,2022,"오토허브 경매장",,AB
"벤츠 C-클래스 W205 C200 아방가르드",3285,237오4359,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511180121/AT17635191371561q_M.jpg,81946,1290,"벤츠 C-클래스 W205 C200 아방가르드",기타,2018,"오토허브 경매장",,BB
"기아 K5 3세대(19년~현재 가솔린 2.0 트렌디",3286,194호4344,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510210171/AT176102528729551_M.jpg,102374,1525,"기아 K5 3세대(19년~현재 가솔린 2.0 트렌디",흰색,2022,"오토허브 경매장",,BC
"기아 올 뉴 카니발 (14년~18년) 9인승 프레스티지",3287,47보5252,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511240318/AT17640339265852d_M.jpg,100276,915,"기아 올 뉴 카니발 (14년~18년) 9인승 프레스티지",기타,2015,"오토허브 경매장",,AB
"기아 더 뉴 쏘렌토 (17년~현재) 디젤 2.2 4WD 노블레스",3288,245무7892,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511130426/AT176351858605222_M.jpg,210336,850,"기아 더 뉴 쏘렌토 (17년~현재) 디젤 2.2 4WD 노블레스",기타,2018,"오토허브 경매장",,BB
"기아 K8(21년~현재) 2.5 가솔린 노블레스",3289,194하2029,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510210093/AT1761025202843n3_M.jpg,96024,1930,"기아 K8(21년~현재) 2.5 가솔린 노블레스",기타,2023,"오토허브 경매장",,CD
"르노삼성 더 뉴 QM6 (19년~현재) 디젤 2WD 1.7 dci RE 시그니처",3290,313머5678,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511220005/AT1763944587774j4_M.jpg,262931,550,"르노삼성 더 뉴 QM6 (19년~현재) 디젤 2WD 1.7 dci RE 시그니처",흰색,2020,"오토허브 경매장",,AB
"아우디 NEW A6 35 TDI 다이나믹 C7 (14년~현재)",3291,47거1138,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511190054/AT1763532914348r0_M.jpg,234068,700,"아우디 NEW A6 35 TDI 다이나믹 C7 (14년~현재)",흰색,2015,"오토허브 경매장",,BB
"BMW NEW 7시리즈 730Ld F01 (08년~15년)",3292,35도2768,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510280078/AT176163062232898_M.jpg,276310,750,"BMW NEW 7시리즈 730Ld F01 (08년~15년)",검정,2014,"오토허브 경매장",,BC
"현대 쏘나타 뉴 라이즈 (17년~현재) LPI택시형 스타일",3293,154고3218,오토,영업용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511110060/AT17628348314233c_M.jpg,129232,780,"현대 쏘나타 뉴 라이즈 (17년~현재) LPI택시형 스타일",기타,2019,"오토허브 경매장",,CB
"기아 K7 프리미어(19년~현재) 가솔린 2500cc 2.5 GDI X 에디션",3294,242우8349,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511240319/AT17640360576001y_M.jpg,112837,1240,"기아 K7 프리미어(19년~현재) 가솔린 2500cc 2.5 GDI X 에디션",검정,2021,"오토허브 경매장",,DD
"현대 에쿠스 (신형) (09년~15년) VS380 프레스티지",3295,69저1708,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511040052/AT17622385101400m_M.jpg,187387,150,"현대 에쿠스 (신형) (09년~15년) VS380 프레스티지",검정,2010,"오토허브 경매장",,CC
"기아 더 뉴 K9 2세대(21년~현재) 가솔린 4WD 3.8 GDI AWD 플래티넘 베스트 셀렉션 1",3275,143호4044,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511110128/AT1762909457166y4_M.jpg,30319,3670,"기아 더 뉴 K9 2세대(21년~현재) 가솔린 4WD 3.8 GDI AWD 플래티넘 베스트 셀렉션 1",기타,2022,"오토허브 경매장",,BB
"현대 뉴 투싼 ix (13년~15년) 디젤(e-VGT) 2WD 프리미엄",3254,57더4406,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511050089/AT176232747999338_M.jpg,160778,390,"현대 뉴 투싼 ix (13년~15년) 디젤(e-VGT) 2WD 프리미엄",기타,2014,"오토허브 경매장",,CD
"BMW 5시리즈 (G30) 가솔린 2WD 530i M 스포츠",3255,07노5670,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511200123/AT1763614349331rb_M.jpg,99190,2220,"BMW 5시리즈 (G30) 가솔린 2WD 530i M 스포츠",흰색,2017,"오토허브 경매장",,AB
"BMW X5 (F15)(13~18년) 디젤 4WD xDrive 30d",3256,157러7017,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510230217/AT17612675805010s_M.jpg,224402,1480,"BMW X5 (F15)(13~18년) 디젤 4WD xDrive 30d",검정,2014,"오토허브 경매장",,BC
"쉐보레(한국GM) 스파크 (11년~15년) 스파크 S LT",3257,58노4758,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511180119/AT1763513464717w1_M.jpg,132982,180,"쉐보레(한국GM) 스파크 (11년~15년) 스파크 S LT",기타,2014,"오토허브 경매장",,BC
"제네시스 G80 (RG3)(20년~현재) 가솔린 2WD 2.5 터보",3258,157허2455,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511060265/AT1762477132337up_M.jpg,32890,3660,"제네시스 G80 (RG3)(20년~현재) 가솔린 2WD 2.5 터보",기타,2021,"오토허브 경매장",,BB
"기아 올 뉴 K7(16년~현재) 3.3 GDI 노블레스",3259,15우0571,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510300127/AT17618013444453z_M.jpg,334003,520,"기아 올 뉴 K7(16년~현재) 3.3 GDI 노블레스",검정,2016,"오토허브 경매장",,BD
"현대 팰리세이드 디젤 2.2 4WD 프레스티지",3260,159하1507,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511120155/AT176299649121719_M.jpg,139662,2250,"현대 팰리세이드 디젤 2.2 4WD 프레스티지",기타,2019,"오토허브 경매장",,CB
"현대 그랜져 HG (11년~16년) HG300 노블",3261,14주7073,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511180127/AT17635181094578m_M.jpg,122902,430,"현대 그랜져 HG (11년~16년) HG300 노블",검정,2012,"오토허브 경매장",,CB
"기아 디 올 뉴 니로(22년~현재) 가솔린+전기 1600cc 프레스티지",3262,240오6895,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511240313/AT17640350496010c_M.jpg,103014,2140,"기아 디 올 뉴 니로(22년~현재) 가솔린+전기 1600cc 프레스티지",흰색,2023,"오토허브 경매장",,AB
"기아 쏘렌토 4세대 (20년~현재) 가솔린+전기 1600cc (HEV 1.6 2WD) 프레스티지",3263,197호5905,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511130534/AT176307958242314_M.jpg,116429,2170,"기아 쏘렌토 4세대 (20년~현재) 가솔린+전기 1600cc (HEV 1.6 2WD) 프레스티지",기타,2022,"오토허브 경매장",,CB
"제네시스 G80 (RG3)(20년~현재) 가솔린 4WD 3.5 터보",3264,157호4604,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511030154/AT17621489513030x_M.jpg,121730,2520,"제네시스 G80 (RG3)(20년~현재) 가솔린 4WD 3.5 터보",기타,2021,"오토허브 경매장",,BB
"스바루 아웃백 3.6 4세대 (09년~현재)",3265,68어8597,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510280026/AT176161736862084_M.jpg,315933,100,"스바루 아웃백 3.6 4세대 (09년~현재)",흰색,2011,"오토허브 경매장",,CD
"기아 카니발 4세대(20년~현재) 디젤 2200cc 9인승 프레스티지",3266,126하1360,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511110162/AT176291164895007_M.jpg,119568,1670,"기아 카니발 4세대(20년~현재) 디젤 2200cc 9인승 프레스티지",기타,2022,"오토허브 경매장",,BB
"현대 더 뉴 그랜져 IG 가솔린2500cc 프리미엄 초이스",3267,160하7454,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511180120/AT1763514371115v7_M.jpg,27068,2090,"현대 더 뉴 그랜져 IG 가솔린2500cc 프리미엄 초이스",기타,2022,"오토허브 경매장",,CC
"벤츠 E-클래스 W213(16년~현재) E350 4MATIC AMG Line",3268,327서9532,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202510/IP202510240007/AT176129106419729_M.jpg,35734,5250,"벤츠 E-클래스 W213(16년~현재) E350 4MATIC AMG Line",검정,2022,"오토허브 경매장",,BC
"기아 쏘렌토 4세대 (20년~현재) 가솔린 2.5T 2WD 시그니처",3269,197호2895,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511070157/AT176249898393824_M.jpg,19523,2370,"기아 쏘렌토 4세대 (20년~현재) 가솔린 2.5T 2WD 시그니처",흰색,2023,"오토허브 경매장",,DC
"현대 올 뉴 투싼 (15년~20년) 디젤 1.7 2WD 스타일",3270,66부0637,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511240315/AT17640356770337a_M.jpg,185303,620,"현대 올 뉴 투싼 (15년~20년) 디젤 1.7 2WD 스타일",흰색,2016,"오토허브 경매장",,BB
"르노삼성 더 뉴 QM6 (19년~현재) LPG 2WD 2.0 Lpe LE",3271,327서9544,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511030006/AT17622174242929l_M.jpg,137430,1210,"르노삼성 더 뉴 QM6 (19년~현재) LPG 2WD 2.0 Lpe LE",흰색,2023,"오토허브 경매장",,AB
"기아 카니발 4세대(20년~현재) 디젤 2200cc 9인승 하이리무진 시그니처",3272,143하1831,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202511/IP202511110159/AT1762909181234p8_M.jpg,165250,3020,"기아 카니발 4세대(20년~현재) 디젤 2200cc 9인승 하이리무진 시그니처",검정,2022,"오토허브 경매장",,BC
