"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"기아 All New 모닝 (11년~15년) 가솔린 1000cc 디럭스",3532,65서8268,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509150159/AT175792456116446_M.jpg,129511,175,"기아 All New 모닝 (11년~15년) 가솔린 1000cc 디럭스",기타,2012,"오토허브 경매장",,BF
"르노삼성 XM3 (20년~현재) 가솔린 1300cc 1.3 TCe RE",3491,241모6992,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509130009/AT175792169183751_M.jpg,121772,1080,"르노삼성 XM3 (20년~현재) 가솔린 1300cc 1.3 TCe RE",흰색,2022,"오토허브 경매장",,BC
"현대 그랜져 HG (11년~16년) HG300 로얄",3492,40우5332,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509160047/AT1757996925815t0_M.jpg,250697,-,"현대 그랜져 HG (11년~16년) HG300 로얄",회색,2011,"오토허브 경매장",,BB
"현대 투싼 ix (09년~13년) 디젤 2WD LX20 프리미어",3493,25도3105,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509150035/AT175790234071932_M.jpg,153634,350,"현대 투싼 ix (09년~13년) 디젤 2WD LX20 프리미어",기타,2010,"오토허브 경매장",,CC
"현대 싼타페(DM) (12년~15년) 2WD (2.0 e-VGT) 프리미엄",3494,13보1009,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509150131/AT175791165786218_M.jpg,113847,900,"현대 싼타페(DM) (12년~15년) 2WD (2.0 e-VGT) 프리미엄",흰색,2014,"오토허브 경매장",,AB
"현대 i40 살룬 (12년~15년) 1.7 VGT 모던",3495,46누2189,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509120078/AT175765227733344_M.jpg,266847,215,"현대 i40 살룬 (12년~15년) 1.7 VGT 모던",기타,2012,"오토허브 경매장",,CB
"벤츠 NEW E-클래스 E300 엘레강스 W212 (09년~17년)",3496,69두8618,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509150132/AT17579126967346y_M.jpg,152466,880,"벤츠 NEW E-클래스 E300 엘레강스 W212 (09년~17년)",기타,2014,"오토허브 경매장",,BB
"기아 스포티지R (10년~13년) 디젤 2WD TLX 최고급형",3497,14노5295,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509160048/AT175799665104512_M.jpg,143075,-,"기아 스포티지R (10년~13년) 디젤 2WD TLX 최고급형",흰색,2013,"오토허브 경매장",,AC
"기아 K5 (10년~13년) 2.0 Turbo GDI 노블레스",3498,18오2102,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509150135/AT175791380598023_M.jpg,130949,430,"기아 K5 (10년~13년) 2.0 Turbo GDI 노블레스",흰색,2012,"오토허브 경매장",,BC
"현대 YF 쏘나타 (09년~12년) Y20 CVVL 탑",3499,12모1972,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509150139/AT17579150749397i_M.jpg,225842,350,"현대 YF 쏘나타 (09년~12년) Y20 CVVL 탑",기타,2011,"오토허브 경매장",,AB
"기아 EV6 롱레인지 에어",3500,41부3915,오토,영업용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202509/IP202509150140/AT175791570498239_M.jpg,44566,1460,"기아 EV6 롱레인지 에어",흰색,2022,"오토허브 경매장",,CC
